,consumer_num,month 1,month 2,month 3,month 4,month 5,month 6
512,1982,379.0,432.0,826.0,733.0,472.0,387.0
513,1985,514.0,514.0,584.0,444.0,981.0,479.0
514,1991,420.0,871.0,521.0,907.0,889.0,1059.0
515,1992,454.0,702.0,538.0,433.0,452.0,499.0
516,1993,33.0,33.0,33.0,33.0,33.0,34.0
517,1995,1136.0,1655.0,2486.0,536.0,1116.0,1110.0
518,2001,13.0,11.0,25.0,35.0,30.0,20.0
519,2002,416.0,583.0,318.0,556.0,511.0,244.0
520,2005,182.0,148.0,362.0,531.0,435.0,416.0
521,2008,572.0,1286.0,1246.0,977.0,491.0,1008.0
522,2011,123.0,123.0,156.0,168.0,186.0,111.0
523,2012,471.0,534.0,876.0,416.0,443.0,339.0
524,2015,788.0,1527.0,1769.0,1731.0,704.0,1280.0
525,2024,402.0,804.0,804.0,804.0,582.0,364.0
526,2026,966.0,1078.0,900.0,775.0,928.0,928.0
527,2027,488.0,378.0,373.0,510.0,540.0,520.0
528,2029,859.0,1036.0,1063.0,888.0,903.0,988.0
529,2034,487.0,625.0,606.0,540.0,528.0,523.0
530,2037,296.0,341.0,356.0,264.0,558.0,328.0
531,2039,2482.0,2325.0,7017.0,2105.0,2662.0,3670.0
532,2041,1523.0,409.0,659.0,842.0,495.0,936.0
533,2042,589.0,628.0,543.0,412.0,701.0,280.0
534,2043,691.0,526.0,460.0,282.0,358.0,594.0
535,2053,213.0,327.0,50.0,260.0,274.0,234.0
536,2055,337.0,347.0,269.0,239.0,250.0,124.0
538,2063,320.0,427.0,380.0,283.0,377.0,320.0
539,2065,516.0,565.0,548.0,472.0,458.0,523.0
540,2068,519.0,608.0,933.0,516.0,526.0,560.0
541,2070,582.0,406.0,834.0,724.0,618.0,681.0
542,2074,169.0,216.0,154.0,220.0,276.0,312.0
543,2076,478.0,493.0,598.0,617.0,612.0,356.0
544,2086,456.0,400.0,467.0,816.0,359.0,379.0
545,2087,19.0,10.0,14.0,24.0,14.0,9.0
546,2089,368.0,400.0,448.0,404.0,177.0,180.0
547,2094,175.0,213.0,178.0,195.0,172.0,177.0
548,2096,104.0,71.0,39.0,70.0,32.0,70.0
549,2097,1074.0,1485.0,1677.0,1618.0,1676.0,888.0
550,2102,185.0,330.0,388.0,294.0,301.0,297.0
551,2103,265.0,290.0,605.0,254.0,260.0,527.0
552,2105,278.0,268.0,298.0,339.0,345.0,340.0
553,2108,372.0,428.0,376.0,332.0,336.0,164.0
554,2111,1067.0,1132.0,1234.0,912.0,1097.0,1350.0
555,2112,424.0,470.0,514.0,446.0,393.0,414.0
556,2113,306.0,305.0,825.0,494.0,306.0,313.0
557,2120,264.0,340.0,340.0,188.0,188.0,188.0
558,2124,239.0,484.0,519.0,213.0,298.0,566.0
559,2126,567.0,590.0,587.0,263.0,560.0,574.0
560,2129,772.0,803.0,810.0,774.0,820.0,611.0
561,2130,395.0,892.0,886.0,800.0,790.0,800.0
562,2136,229.0,427.0,349.0,173.0,226.0,225.0
563,2137,865.0,513.0,633.0,1003.0,746.0,419.0
564,2139,77.0,84.0,171.0,65.0,74.0,143.0
565,2141,2645.0,2303.0,2663.0,2369.0,1297.0,1590.0
566,2143,268.0,598.0,682.0,640.0,292.0,304.0
567,2145,200.0,230.0,233.0,191.0,210.0,202.0
568,2148,926.0,973.0,1080.0,1068.0,888.0,810.0
569,2151,741.0,747.0,795.0,733.0,626.0,609.0
570,2152,733.0,821.0,916.0,819.0,745.0,750.0
571,2153,400.0,410.0,495.0,405.0,450.0,450.0
572,2155,475.0,987.0,586.0,439.0,922.0,480.0
573,2161,458.0,280.0,578.0,209.0,452.0,180.0
574,2162,282.0,306.0,756.0,838.0,716.0,726.0
575,2165,348.0,103.0,347.0,66.0,7.0,16.0
576,2168,149.0,146.0,213.0,155.0,152.0,145.0
577,2174,893.0,886.0,974.0,1007.0,1001.0,1012.0
578,2176,483.0,312.0,597.0,291.0,219.0,217.0
579,2177,421.0,704.0,679.0,670.0,774.0,515.0
580,2184,379.0,379.0,243.0,177.0,185.0,184.0
581,2186,889.0,1000.0,1044.0,909.0,980.0,561.0
582,2187,474.0,540.0,544.0,451.0,447.0,274.0
583,2190,299.0,306.0,330.0,296.0,291.0,404.0
584,2194,757.0,720.0,808.0,752.0,756.0,765.0
585,2200,495.0,641.0,343.0,353.0,704.0,789.0
586,2204,333.0,766.0,885.0,714.0,560.0,588.0
588,2209,140.0,265.0,418.0,344.0,291.0,331.0
589,2210,506.0,570.0,636.0,585.0,537.0,550.0
590,2216,214.0,471.0,207.0,412.0,234.0,478.0
591,2217,568.0,658.0,1142.0,897.0,755.0,705.0
592,2219,382.0,389.0,441.0,456.0,220.0,442.0
593,2225,420.0,494.0,560.0,502.0,501.0,527.0
594,2231,419.0,561.0,493.0,393.0,390.0,387.0
595,2232,262.0,536.0,157.0,2.0,26.0,48.0
596,2233,858.0,527.0,521.0,320.0,449.0,402.0
598,2240,250.0,288.0,322.0,302.0,186.0,172.0
599,2254,418.0,220.0,220.0,440.0,220.0,440.0
600,2256,282.0,331.0,314.0,226.0,211.0,235.0
601,2259,279.0,127.0,177.0,136.0,360.0,367.0
602,2260,238.0,153.0,153.0,344.0,140.0,164.0
603,2266,311.0,246.0,299.0,325.0,274.0,352.0
604,2267,764.0,937.0,995.0,929.0,975.0,904.0
605,2271,71.0,72.0,91.0,46.0,64.0,52.0
606,2272,196.0,233.0,138.0,252.0,229.0,288.0
607,2275,124.0,158.0,139.0,118.0,111.0,111.0
608,2278,188.0,217.0,189.0,185.0,191.0,83.0
609,2282,458.0,507.0,485.0,507.0,520.0,420.0
610,2283,86.0,86.0,72.0,76.0,74.0,36.0
611,2291,1124.0,1124.0,1124.0,1124.0,1124.0,1124.0
612,2293,769.0,851.0,833.0,687.0,687.0,739.0
613,2295,594.0,734.0,678.0,719.0,786.0,760.0
614,2301,293.0,363.0,321.0,338.0,326.0,271.0
615,2302,460.0,500.0,602.0,562.0,528.0,695.0
616,2303,379.0,352.0,192.0,153.0,143.0,137.0
617,2312,88.0,147.0,35.0,65.0,62.0,39.0
618,2315,754.0,451.0,467.0,401.0,454.0,890.0
619,2318,152.0,141.0,139.0,64.0,170.0,149.0
620,2324,231.0,220.0,229.0,175.0,239.0,209.0
621,2329,573.0,663.0,729.0,660.0,635.0,610.0
622,2330,220.0,105.0,155.0,313.0,272.0,230.0
623,2339,420.0,421.0,346.0,397.0,777.0,264.0
624,2342,8.0,8.0,9.0,5.0,8.0,10.0
625,2343,419.0,587.0,688.0,1321.0,840.0,607.0
626,2345,200.0,244.0,271.0,209.0,221.0,215.0
627,2348,696.0,664.0,702.0,738.0,778.0,807.0
628,2358,352.0,657.0,854.0,669.0,667.0,728.0
629,2361,107.0,107.0,116.0,104.0,120.0,136.0
630,2362,340.0,300.0,267.0,145.0,238.0,238.0
632,2370,571.0,714.0,714.0,649.0,660.0,675.0
633,2377,70.0,83.0,119.0,112.0,99.0,138.0
634,2379,194.0,126.0,31.0,128.0,35.0,31.0
635,2386,222.0,353.0,277.0,175.0,200.0,170.0
636,2387,162.0,171.0,186.0,77.0,141.0,128.0
637,2394,707.0,903.0,989.0,728.0,598.0,565.0
638,2396,503.0,614.0,645.0,260.0,266.0,275.0
639,2397,576.0,418.0,307.0,292.0,579.0,577.0
640,2400,435.0,269.0,488.0,422.0,414.0,412.0
641,2406,155.0,115.0,133.0,157.0,170.0,164.0
642,2414,1638.0,1747.0,1734.0,2417.0,1528.0,733.0
643,2416,329.0,368.0,1123.0,1105.0,717.0,630.0
644,2417,126.0,125.0,212.0,212.0,178.0,204.0
645,2419,20.0,20.0,20.0,20.0,20.0,20.0
646,2421,472.0,505.0,496.0,457.0,468.0,475.0
647,2422,420.0,460.0,384.0,280.0,325.0,325.0
648,2423,265.0,515.0,373.0,212.0,261.0,271.0
649,2425,230.0,453.0,284.0,210.0,252.0,240.0
650,2431,455.0,472.0,843.0,602.0,268.0,413.0
651,2433,1455.0,2374.0,2062.0,1727.0,2065.0,3417.0
652,2438,191.0,199.0,207.0,155.0,141.0,57.0
654,2447,183.0,268.0,271.0,256.0,247.0,216.0
655,2449,360.0,420.0,400.0,253.0,426.0,329.0
656,2450,329.0,305.0,287.0,304.0,316.0,311.0
657,2456,399.0,3437.0,370.0,366.0,414.0,558.0
658,2459,149.0,159.0,193.0,151.0,166.0,172.0
659,2460,449.0,770.0,638.0,583.0,601.0,514.0
660,2464,75.0,39.0,51.0,41.0,49.0,95.0
661,2467,115.0,80.0,58.0,24.0,31.0,60.0
662,2469,605.0,626.0,614.0,773.0,559.0,990.0
663,2472,25.0,23.0,18.0,11.0,14.0,14.0
664,2481,132.0,135.0,122.0,131.0,85.0,91.0
665,2483,166.0,353.0,378.0,156.0,349.0,354.0
666,2488,284.0,372.0,362.0,271.0,322.0,273.0
667,2491,778.0,368.0,379.0,760.0,352.0,354.0
668,2492,299.0,292.0,292.0,292.0,292.0,292.0
669,2495,470.0,497.0,544.0,497.0,520.0,489.0
670,2500,739.0,653.0,988.0,635.0,705.0,688.0
671,2504,202.0,314.0,240.0,173.0,214.0,189.0
672,2507,16.0,5.0,309.0,611.0,683.0,584.0
673,2509,290.0,298.0,624.0,546.0,370.0,285.0
674,2510,240.0,400.0,380.0,300.0,320.0,257.0
675,2516,475.0,617.0,749.0,673.0,598.0,400.0
676,2519,26.0,20.0,26.0,12.0,28.0,18.0
677,2521,591.0,648.0,714.0,726.0,738.0,804.0
678,2522,669.0,492.0,353.0,350.0,307.0,323.0
679,2523,309.0,193.0,149.0,140.0,306.0,260.0
680,2528,981.0,1084.0,1109.0,986.0,860.0,945.0
681,2531,598.0,676.0,688.0,601.0,302.0,643.0
682,2532,5524.0,6351.0,6249.0,5965.0,5390.0,838.0
683,2535,188.0,171.0,174.0,85.0,196.0,194.0
684,2538,166.0,199.0,243.0,196.0,196.0,202.0
685,2547,372.0,559.0,483.0,448.0,483.0,404.0
687,2550,517.0,578.0,660.0,578.0,532.0,544.0
688,2556,330.0,197.0,363.0,510.0,515.0,498.0
689,2560,400.0,377.0,429.0,579.0,455.0,357.0
690,2566,22.0,16.0,15.0,18.0,26.0,20.0
691,2569,830.0,805.0,780.0,754.0,859.0,856.0
692,2573,1035.0,520.0,1029.0,446.0,895.0,895.0
693,2575,405.0,503.0,490.0,171.0,481.0,240.0
694,2583,470.0,472.0,519.0,399.0,452.0,892.0
695,2585,240.0,290.0,324.0,194.0,222.0,220.0
696,2592,580.0,533.0,670.0,744.0,640.0,719.0
697,2593,433.0,452.0,452.0,226.0,452.0,452.0
698,2598,2337.0,2187.0,2618.0,2658.0,2235.0,2346.0
699,2600,363.0,268.0,536.0,536.0,536.0,536.0
700,2607,524.0,247.0,521.0,467.0,439.0,493.0
702,2610,321.0,393.0,389.0,140.0,306.0,317.0
703,2616,823.0,963.0,981.0,833.0,903.0,525.0
704,2617,838.0,943.0,954.0,884.0,845.0,868.0
705,2621,452.0,499.0,515.0,495.0,477.0,529.0
707,2625,763.0,897.0,953.0,797.0,761.0,799.0
708,2628,368.0,903.0,353.0,351.0,385.0,788.0
709,2633,582.0,843.0,1480.0,351.0,1164.0,135.0
710,2638,424.0,319.0,295.0,211.0,63.0,4.0
711,2644,297.0,401.0,368.0,341.0,365.0,646.0
712,2646,1333.0,1914.0,1067.0,1032.0,865.0,628.0
713,2654,232.0,307.0,153.0,93.0,130.0,118.0
715,2667,358.0,269.0,245.0,327.0,83.0,2.0
716,2673,214.0,233.0,263.0,215.0,400.0,375.0
717,2678,165.0,278.0,264.0,290.0,353.0,388.0
718,2681,1261.0,2284.0,1186.0,1282.0,1173.0,1199.0
719,2682,28.0,52.0,19.0,35.0,35.0,39.0
720,2688,319.0,338.0,328.0,318.0,255.0,203.0
721,2692,344.0,387.0,308.0,329.0,388.0,602.0
722,2693,184.0,219.0,219.0,180.0,232.0,193.0
724,2703,57.0,57.0,57.0,57.0,59.0,256.0
725,2705,534.0,572.0,498.0,477.0,479.0,465.0
726,2713,576.0,642.0,671.0,665.0,636.0,664.0
727,2715,435.0,497.0,476.0,319.0,291.0,155.0
728,2718,868.0,1006.0,1233.0,1069.0,766.0,770.0
729,2724,510.0,602.0,606.0,480.0,540.0,638.0
730,2726,579.0,332.0,163.0,423.0,508.0,496.0
731,2727,501.0,539.0,547.0,1099.0,1178.0,1151.0
732,2734,203.0,150.0,194.0,112.0,225.0,120.0
733,2742,292.0,308.0,623.0,615.0,313.0,641.0
734,2748,52.0,157.0,156.0,315.0,249.0,288.0
735,2753,525.0,410.0,567.0,462.0,315.0,475.0
736,2758,50.0,55.0,51.0,49.0,53.0,58.0
737,2762,101.0,481.0,270.0,531.0,237.0,478.0
738,2763,324.0,400.0,319.0,262.0,242.0,492.0
739,2765,205.0,238.0,246.0,239.0,291.0,231.0
740,2768,658.0,500.0,1110.0,1010.0,480.0,420.0
741,2770,886.0,1124.0,1263.0,1102.0,1185.0,1102.0
742,2774,617.0,421.0,800.0,717.0,375.0,349.0
743,2777,537.0,724.0,718.0,362.0,724.0,724.0
744,2779,322.0,411.0,709.0,228.0,239.0,317.0
745,2780,403.0,471.0,279.0,203.0,462.0,421.0
746,2786,309.0,384.0,1226.0,1387.0,1112.0,1255.0
748,2796,1111.0,1110.0,1266.0,1304.0,1066.0,1095.0
749,2797,72.0,101.0,138.0,124.0,86.0,103.0
750,2799,7160.0,7160.0,7400.0,7440.0,8000.0,7920.0
751,2804,1265.0,1581.0,1508.0,1228.0,658.0,1181.0
752,2806,452.0,472.0,503.0,566.0,638.0,928.0
753,2809,95.0,177.0,153.0,80.0,9.0,84.0
754,2814,294.0,294.0,280.0,276.0,376.0,480.0
755,2817,272.0,320.0,686.0,602.0,238.0,249.0
756,2819,70.0,119.0,79.0,10.0,20.0,10.0
757,2821,1001.0,495.0,494.0,1043.0,1077.0,1056.0
758,2822,1033.0,1339.0,1274.0,493.0,1080.0,616.0
759,2828,244.0,244.0,244.0,244.0,577.0,267.0
760,2832,357.0,374.0,373.0,288.0,189.0,182.0
761,2840,862.0,1005.0,1007.0,861.0,846.0,819.0
762,2844,298.0,333.0,311.0,313.0,347.0,355.0
763,2846,256.0,428.0,339.0,265.0,530.0,186.0
764,2847,542.0,547.0,532.0,498.0,644.0,563.0
765,2850,1156.0,1108.0,1022.0,1104.0,1038.0,919.0
766,2856,948.0,1005.0,835.0,545.0,579.0,671.0
767,2857,550.0,590.0,531.0,442.0,495.0,471.0
768,2859,432.0,445.0,377.0,357.0,398.0,416.0
770,2864,1260.0,1181.0,1465.0,1601.0,1280.0,1073.0
771,2866,890.0,863.0,796.0,820.0,824.0,751.0
772,2869,255.0,407.0,219.0,351.0,607.0,251.0
774,2882,111.0,79.0,125.0,161.0,135.0,134.0
775,2883,217.0,223.0,432.0,190.0,208.0,198.0
776,2885,35.0,35.0,28.0,24.0,26.0,29.0
777,2888,367.0,68.0,118.0,155.0,168.0,353.0
778,2891,73.0,97.0,160.0,202.0,455.0,469.0
779,2892,310.0,310.0,324.0,328.0,337.0,322.0
780,2893,165.0,160.0,51.0,48.0,104.0,206.0
781,2898,110.0,100.0,100.0,100.0,100.0,100.0
782,2901,105.0,91.0,88.0,73.0,72.0,51.0
783,2903,443.0,472.0,493.0,456.0,453.0,470.0
784,2912,651.0,393.0,787.0,712.0,508.0,631.0
785,2913,394.0,488.0,487.0,478.0,502.0,433.0
786,2915,704.0,745.0,713.0,581.0,474.0,413.0
787,2918,232.0,482.0,228.0,544.0,252.0,242.0
788,2920,1443.0,1409.0,550.0,1182.0,1098.0,1033.0
789,2926,496.0,608.0,669.0,554.0,506.0,517.0
790,2927,488.0,282.0,522.0,536.0,620.0,724.0
791,2929,67.0,267.0,394.0,172.0,363.0,378.0
792,2930,543.0,583.0,579.0,577.0,563.0,446.0
793,2936,211.0,226.0,288.0,184.0,433.0,203.0
794,2937,152.0,152.0,152.0,152.0,150.0,150.0
795,2941,534.0,165.0,129.0,152.0,442.0,286.0
796,2942,573.0,649.0,672.0,592.0,517.0,522.0
797,2943,146.0,125.0,78.0,73.0,68.0,63.0
798,2951,678.0,686.0,46.0,732.0,45.0,4.0
799,2952,169.0,150.0,420.0,175.0,174.0,182.0
800,2955,682.0,407.0,478.0,886.0,488.0,878.0
801,2958,269.0,357.0,127.0,162.0,324.0,162.0
802,2961,161.0,158.0,82.0,44.0,107.0,123.0
803,2962,79.0,90.0,41.0,17.0,20.0,39.0
805,2968,346.0,955.0,498.0,375.0,400.0,384.0
806,2974,319.0,434.0,836.0,286.0,293.0,438.0
807,2976,566.0,566.0,566.0,566.0,566.0,1132.0
808,2977,45.0,70.0,143.0,75.0,96.0,31.0
809,2979,1934.0,119.0,2119.0,976.0,1952.0,2928.0
810,2980,372.0,230.0,475.0,205.0,276.0,524.0
811,2984,421.0,525.0,572.0,568.0,605.0,508.0
812,2990,588.0,644.0,654.0,572.0,550.0,635.0
813,2994,89.0,44.0,46.0,72.0,124.0,96.0
814,2999,426.0,266.0,101.0,50.0,41.0,199.0
816,3004,328.0,388.0,324.0,202.0,260.0,187.0
817,3006,208.0,261.0,456.0,208.0,217.0,206.0
818,3014,592.0,771.0,704.0,435.0,437.0,435.0
819,3017,211.0,202.0,216.0,137.0,312.0,166.0
820,3019,212.0,260.0,247.0,206.0,241.0,218.0
821,3022,157.0,173.0,321.0,175.0,123.0,254.0
822,3023,97.0,90.0,90.0,92.0,97.0,117.0
823,3031,881.0,924.0,859.0,398.0,795.0,767.0
824,3038,367.0,445.0,412.0,394.0,367.0,351.0
825,3040,85.0,46.0,19.0,24.0,37.0,47.0
826,3046,515.0,516.0,511.0,488.0,467.0,488.0
828,3049,3679.0,3578.0,3639.0,3811.0,3719.0,3855.0
829,3050,563.0,339.0,628.0,541.0,539.0,582.0
830,3054,1378.0,2763.0,2895.0,2845.0,1475.0,1308.0
832,3060,12.0,31.0,31.0,21.0,19.0,22.0
833,3064,1844.0,2146.0,2634.0,2207.0,2011.0,2144.0
834,3069,734.0,780.0,704.0,472.0,385.0,438.0
836,3073,577.0,102.0,389.0,295.0,596.0,306.0
837,3075,646.0,699.0,508.0,559.0,919.0,721.0
838,3078,359.0,465.0,447.0,358.0,391.0,334.0
839,3081,217.0,334.0,632.0,284.0,568.0,284.0
840,3082,441.0,759.0,775.0,449.0,521.0,522.0
841,3088,432.0,310.0,293.0,89.0,83.0,114.0
842,3091,883.0,1098.0,1047.0,1609.0,1164.0,728.0
843,3092,841.0,801.0,960.0,412.0,845.0,843.0
844,3095,605.0,648.0,648.0,648.0,637.0,637.0
845,3098,2.0,2.0,26.0,24.0,24.0,74.0
846,3100,320.0,320.0,320.0,320.0,314.0,284.0
847,3104,177.0,199.0,160.0,138.0,144.0,152.0
848,3109,983.0,1004.0,1152.0,714.0,1535.0,862.0
849,3116,765.0,814.0,988.0,296.0,602.0,605.0
851,3125,278.0,276.0,343.0,314.0,285.0,553.0
852,3131,2311.0,1076.0,2205.0,1017.0,2189.0,1011.0
853,3132,87.0,100.0,91.0,37.0,75.0,87.0
854,3138,269.0,230.0,230.0,195.0,87.0,141.0
855,3140,583.0,631.0,785.0,355.0,737.0,431.0
856,3149,96.0,127.0,99.0,85.0,86.0,77.0
857,3154,402.0,591.0,557.0,291.0,480.0,1235.0
858,3156,246.0,105.0,217.0,109.0,131.0,245.0
859,3157,212.0,636.0,308.0,277.0,536.0,459.0
860,3159,673.0,720.0,786.0,804.0,999.0,1116.0
861,3160,617.0,713.0,620.0,511.0,547.0,598.0
862,3164,499.0,488.0,500.0,546.0,534.0,502.0
863,3166,711.0,321.0,292.0,251.0,388.0,635.0
864,3167,827.0,862.0,482.0,107.0,54.0,424.0
865,3172,553.0,599.0,283.0,565.0,575.0,562.0
866,3175,580.0,596.0,667.0,668.0,618.0,634.0
867,3178,679.0,694.0,785.0,843.0,781.0,734.0
868,3181,494.0,228.0,276.0,263.0,257.0,510.0
869,3182,421.0,484.0,496.0,438.0,393.0,395.0
870,3183,237.0,360.0,419.0,700.0,325.0,351.0
871,3185,341.0,473.0,582.0,582.0,483.0,442.0
872,3191,579.0,1008.0,1129.0,862.0,720.0,595.0
873,3193,716.0,283.0,302.0,658.0,661.0,665.0
874,3195,307.0,394.0,400.0,260.0,306.0,274.0
876,3202,968.0,1146.0,1178.0,984.0,1008.0,1123.0
877,3205,579.0,564.0,575.0,333.0,671.0,627.0
878,3208,1019.0,1020.0,980.0,1002.0,1040.0,576.0
879,3211,525.0,553.0,548.0,547.0,498.0,100.0
880,3212,354.0,469.0,322.0,307.0,502.0,584.0
881,3213,470.0,560.0,626.0,592.0,550.0,528.0
882,3218,63.0,129.0,59.0,62.0,123.0,115.0
883,3224,217.0,298.0,277.0,320.0,253.0,248.0
884,3226,228.0,463.0,483.0,457.0,474.0,528.0
885,3229,77.0,131.0,363.0,399.0,391.0,496.0
886,3230,190.0,436.0,518.0,455.0,366.0,371.0
887,3236,210.0,614.0,466.0,415.0,375.0,362.0
888,3239,240.0,252.0,460.0,204.0,210.0,223.0
889,3241,401.0,330.0,86.0,86.0,126.0,463.0
890,3243,447.0,687.0,244.0,243.0,392.0,392.0
891,3245,610.0,634.0,678.0,657.0,632.0,665.0
892,3248,63.0,123.0,69.0,54.0,65.0,97.0
894,3255,16.0,152.0,242.0,384.0,377.0,362.0
895,3261,185.0,372.0,339.0,295.0,164.0,143.0
896,3265,336.0,98.0,396.0,227.0,233.0,470.0
897,3276,364.0,208.0,304.0,52.0,317.0,298.0
898,3277,402.0,400.0,457.0,422.0,876.0,458.0
899,3284,861.0,599.0,493.0,800.0,436.0,339.0
900,3287,511.0,509.0,502.0,167.0,355.0,151.0
902,3294,806.0,919.0,932.0,714.0,710.0,633.0
903,3297,36.0,36.0,36.0,36.0,36.0,36.0
904,3299,12.0,12.0,24.0,17.0,10.0,8.0
905,3300,331.0,366.0,370.0,306.0,305.0,331.0
906,3306,91.0,95.0,211.0,208.0,205.0,105.0
907,3307,903.0,1061.0,1072.0,377.0,783.0,804.0
908,3309,614.0,935.0,938.0,718.0,756.0,728.0
909,3314,664.0,661.0,589.0,515.0,500.0,527.0
910,3316,9.0,9.0,7.0,11.0,15.0,11.0
911,3317,789.0,1683.0,695.0,714.0,785.0,744.0
912,3321,314.0,353.0,288.0,342.0,340.0,351.0
914,3328,77.0,101.0,80.0,76.0,88.0,86.0
915,3332,444.0,524.0,505.0,463.0,491.0,236.0
916,3333,243.0,340.0,620.0,218.0,238.0,251.0
917,3335,136.0,136.0,136.0,136.0,136.0,136.0
918,3338,557.0,1119.0,1093.0,1053.0,1000.0,1083.0
919,3340,557.0,595.0,461.0,148.0,186.0,335.0
920,3344,130.0,338.0,825.0,299.0,310.0,658.0
921,3346,5616.0,5682.0,6138.0,5465.0,5675.0,1249.0
922,3349,1.0,5.0,155.0,2.0,240.0,200.0
923,3350,336.0,397.0,402.0,336.0,361.0,372.0
924,3354,154.0,136.0,124.0,140.0,133.0,80.0
925,3357,280.0,124.0,245.0,128.0,244.0,129.0
926,3364,157.0,331.0,168.0,163.0,129.0,726.0
927,3366,410.0,510.0,756.0,307.0,424.0,807.0
928,3367,849.0,908.0,968.0,844.0,772.0,688.0
929,3369,509.0,454.0,964.0,925.0,854.0,881.0
930,3372,407.0,477.0,435.0,319.0,318.0,332.0
931,3373,292.0,196.0,213.0,138.0,113.0,88.0
932,3378,34.0,33.0,30.0,25.0,17.0,20.0
933,3381,52.0,45.0,72.0,19.0,21.0,20.0
934,3382,435.0,447.0,494.0,477.0,541.0,558.0
935,3385,246.0,543.0,639.0,587.0,542.0,577.0
936,3388,1015.0,1196.0,1261.0,1059.0,805.0,847.0
937,3391,781.0,976.0,1025.0,922.0,745.0,574.0
938,3392,1100.0,1063.0,1045.0,612.0,1145.0,419.0
939,3393,325.0,421.0,489.0,331.0,334.0,306.0
940,3395,1067.0,1134.0,647.0,1071.0,929.0,964.0
941,3402,53.0,54.0,21.0,21.0,21.0,21.0
942,3408,260.0,506.0,324.0,226.0,276.0,262.0
943,3412,210.0,235.0,219.0,396.0,368.0,371.0
944,3415,541.0,589.0,653.0,617.0,572.0,565.0
945,3426,950.0,870.0,878.0,956.0,924.0,927.0
946,3427,606.0,641.0,697.0,666.0,677.0,687.0
947,3429,2234.0,4097.0,1799.0,2201.0,3019.0,2054.0
949,3434,135.0,271.0,133.0,107.0,92.0,119.0
950,3441,501.0,583.0,644.0,574.0,592.0,654.0
951,3443,749.0,1229.0,1164.0,705.0,733.0,719.0
952,3448,135.0,153.0,153.0,137.0,130.0,88.0
953,3452,264.0,264.0,528.0,528.0,264.0,528.0
954,3453,720.0,807.0,891.0,809.0,785.0,838.0
955,3455,482.0,1007.0,648.0,640.0,608.0,476.0
956,3458,633.0,802.0,896.0,683.0,716.0,826.0
957,3461,471.0,634.0,357.0,227.0,461.0,233.0
958,3463,432.0,299.0,579.0,535.0,569.0,628.0
959,3465,160.0,134.0,114.0,118.0,97.0,61.0
960,3470,578.0,649.0,677.0,668.0,676.0,653.0
961,3474,797.0,812.0,836.0,805.0,721.0,754.0
962,3476,1409.0,1611.0,1459.0,1477.0,1477.0,579.0
963,3480,187.0,234.0,194.0,191.0,172.0,120.0
964,3487,282.0,277.0,136.0,114.0,161.0,134.0
965,3490,1.0,1.0,2.0,5.0,1.0,1.0
966,3496,53.0,44.0,48.0,49.0,48.0,56.0
967,3497,91.0,104.0,80.0,74.0,74.0,38.0
969,3508,784.0,979.0,957.0,762.0,784.0,934.0
970,3512,448.0,190.0,390.0,422.0,466.0,471.0
971,3513,498.0,480.0,518.0,570.0,570.0,577.0
972,3515,10.0,17.0,12.0,8.0,18.0,11.0
973,3518,406.0,530.0,472.0,423.0,430.0,373.0
975,3526,102.0,148.0,306.0,492.0,455.0,511.0
976,3527,504.0,483.0,463.0,483.0,501.0,493.0
977,3530,308.0,358.0,303.0,217.0,260.0,270.0
979,3536,346.0,398.0,382.0,363.0,753.0,345.0
980,3537,642.0,1451.0,682.0,682.0,682.0,682.0
981,3542,639.0,808.0,722.0,547.0,591.0,670.0
982,3543,597.0,579.0,593.0,507.0,428.0,436.0
983,3545,674.0,436.0,797.0,643.0,617.0,306.0
984,3551,251.0,285.0,305.0,263.0,261.0,276.0
985,3555,648.0,786.0,851.0,955.0,1070.0,1031.0
986,3558,138.0,208.0,191.0,281.0,190.0,172.0
987,3561,360.0,469.0,856.0,329.0,468.0,374.0
988,3562,149.0,276.0,300.0,132.0,110.0,213.0
989,3563,273.0,263.0,249.0,128.0,256.0,256.0
990,3568,49.0,103.0,109.0,115.0,114.0,101.0
991,3574,262.0,223.0,262.0,312.0,342.0,344.0
993,3579,143.0,134.0,312.0,150.0,283.0,159.0
994,3580,582.0,364.0,703.0,323.0,661.0,653.0
995,3584,553.0,355.0,268.0,263.0,261.0,305.0
996,3587,346.0,175.0,132.0,484.0,203.0,402.0
997,3589,168.0,138.0,161.0,88.0,113.0,204.0
998,3590,141.0,162.0,197.0,218.0,222.0,206.0
999,3594,514.0,500.0,500.0,500.0,500.0,500.0
1001,3602,491.0,460.0,410.0,864.0,454.0,454.0
1002,3608,102.0,152.0,158.0,105.0,90.0,61.0
1003,3611,638.0,734.0,568.0,927.0,750.0,668.0
1004,3612,151.0,164.0,191.0,290.0,159.0,124.0
1005,3615,221.0,250.0,217.0,242.0,130.0,138.0
1006,3618,126.0,169.0,180.0,146.0,122.0,96.0
1007,3620,23.0,61.0,38.0,38.0,38.0,76.0
1008,3624,281.0,231.0,605.0,176.0,231.0,229.0
1009,3627,47.0,49.0,19.0,78.0,106.0,84.0
1010,3629,54.0,52.0,56.0,25.0,53.0,30.0
1011,3630,48.0,603.0,167.0,94.0,162.0,168.0
1012,3636,1055.0,581.0,1072.0,535.0,1083.0,1113.0
