consumer_num,connected_load(W),billed_units,bill_month
2598,4760,0,201605
2598,4760,2618,201606
2598,4760,0,201607
2598,4760,2658,201608
2598,4760,2235,201610
2598,4760,2346,201612
2600,235,363,201602
2600,235,268,201604
2600,235,536,201606
2600,235,536,201608
2600,235,536,201610
2600,235,536,201612
2616,4000,0,201601
2616,4000,823,201602
2616,4000,0,201603
2616,4000,963,201604
2616,4000,981,201606
2616,4000,0,201607
2616,4000,833,201608
2616,4000,903,201610
2616,4000,525,201612
2623,150,0,201601
2623,150,0,201602
2623,150,0,201604
2623,150,0,201605
2623,150,5,201606
2623,150,214,201608
2623,150,0,201610
2623,150,0,201611
2623,150,210,201612
2638,280,424,201602
2638,280,319,201604
2638,280,295,201606
2638,280,211,201608
2638,280,63,201610
2638,280,4,201612
2654,4835,232,201602
2654,4835,307,201604
2654,4835,153,201606
2654,4835,93,201608
2654,4835,130,201610
2654,4835,118,201612
2667,500,358,201602
2667,500,269,201604
2667,500,0,201605
2667,500,245,201606
2667,500,327,201608
2667,500,83,201610
2667,500,2,201612
2672,400,0,201608
2681,3000,1261,201602
2681,3000,2284,201604
2681,3000,0,201605
2681,3000,1186,201606
2681,3000,1282,201608
2681,3000,1173,201610
2681,3000,1199,201612
2705,150,534,201602
2705,150,572,201604
2705,150,498,201606
2705,150,0,201607
2705,150,477,201608
2705,150,0,201609
2705,150,479,201610
2705,150,465,201612
2713,150,576,201602
2713,150,0,201603
2713,150,642,201604
2713,150,671,201606
2713,150,665,201608
2713,150,636,201610
2713,150,664,201612
2726,150,579,201602
2726,150,332,201604
2726,150,163,201606
2726,150,423,201608
2726,150,508,201610
2726,150,496,201612
2768,150,658,201602
2768,150,500,201604
2768,150,0,201605
2768,150,1110,201606
2768,150,1010,201608
2768,150,480,201610
2768,150,420,201612
2774,500,617,201602
2774,500,421,201604
2774,500,800,201606
2774,500,0,201607
2774,500,717,201608
2774,500,375,201610
2774,500,349,201612
2790,500,0,201602
2790,500,0,201604
2790,500,0,201605
2790,500,40,201606
2790,500,0,201608
2790,500,106,201610
2790,500,0,201611
2790,500,74,201612
2814,600,294,201602
2814,600,294,201604
2814,600,0,201605
2814,600,280,201606
2814,600,0,201607
2814,600,276,201608
2814,600,376,201610
2814,600,0,201611
2814,600,480,201612
2821,3000,1001,201601
2821,3000,495,201603
2821,3000,494,201605
2821,3000,0,201606
2821,3000,1043,201607
2821,3000,1077,201609
2821,3000,1056,201611
2846,500,256,201602
2846,500,428,201604
2846,500,339,201606
2846,500,265,201608
2846,500,530,201610
2846,500,186,201612
2850,1400,1156,201601
2850,1400,1108,201603
2850,1400,1022,201605
2850,1400,0,201606
2850,1400,1104,201607
2850,1400,1038,201609
2850,1400,919,201611
2869,1500,255,201602
2869,1500,407,201604
2869,1500,219,201606
2869,1500,351,201608
2869,1500,607,201610
2869,1500,251,201612
2888,600,367,201602
2888,600,68,201604
2888,600,118,201606
2888,600,155,201608
2888,600,168,201610
2888,600,353,201612
2892,400,310,201602
2892,400,310,201604
2892,400,324,201606
2892,400,0,201607
2892,400,328,201608
2892,400,337,201610
2892,400,0,201611
2892,400,322,201612
2903,800,443,201602
2903,800,472,201604
2903,800,0,201605
2903,800,493,201606
2903,800,456,201608
2903,800,453,201610
2903,800,470,201612
2918,1000,232,201602
2918,1000,482,201604
2918,1000,228,201606
2918,1000,544,201608
2918,1000,252,201610
2918,1000,242,201612
2920,9959,1443,201602
2920,9959,1409,201604
2920,9959,550,201606
2920,9959,1182,201608
2920,9959,1098,201610
2920,9959,1033,201612
2936,400,211,201602
2936,400,226,201604
2936,400,288,201606
2936,400,184,201608
2936,400,433,201610
2936,400,203,201612
2951,3325,678,201602
2951,3325,686,201604
2951,3325,46,201606
2951,3325,732,201608
2951,3325,45,201610
2951,3325,0,201611
2951,3325,4,201612
2962,150,0,201601
2962,150,79,201602
2962,150,90,201604
2962,150,0,201605
2962,150,41,201606
2962,150,17,201608
2962,150,0,201609
2962,150,20,201610
2962,150,39,201612
2977,300,45,201602
2977,300,70,201604
2977,300,143,201606
2977,300,75,201608
2977,300,96,201610
2977,300,31,201612
2984,2000,421,201602
2984,2000,525,201604
2984,2000,572,201606
2984,2000,568,201608
2984,2000,605,201610
2984,2000,508,201612
2999,400,0,201601
2999,400,426,201602
2999,400,266,201604
2999,400,101,201606
2999,400,50,201608
2999,400,41,201610
2999,400,199,201612
3006,500,208,201602
3006,500,261,201604
3006,500,456,201606
3006,500,208,201608
3006,500,217,201610
3006,500,206,201612
3017,600,211,201602
3017,600,202,201604
3017,600,216,201606
3017,600,137,201608
3017,600,312,201610
3017,600,166,201612
3033,1000,0,201606
3040,1000,85,201602
3040,1000,46,201604
3040,1000,19,201606
3040,1000,24,201608
3040,1000,37,201610
3040,1000,47,201612
3059,1000,66,201602
3059,1000,0,201603
3059,1000,34,201604
3059,1000,0,201605
3059,1000,8,201606
3059,1000,88,201608
3059,1000,156,201610
3059,1000,0,201612
3064,5000,1844,201602
3064,5000,2146,201604
3064,5000,2634,201606
3064,5000,0,201607
3064,5000,2207,201608
3064,5000,2011,201610
3064,5000,2144,201612
3078,5000,359,201602
3078,5000,465,201604
3078,5000,447,201606
3078,5000,358,201608
3078,5000,391,201610
3078,5000,334,201612
3082,150,441,201602
3082,150,759,201604
3082,150,0,201605
3082,150,775,201606
3082,150,449,201608
3082,150,521,201610
3082,150,522,201612
3091,150,883,201602
3091,150,0,201603
3091,150,1098,201604
3091,150,1047,201606
3091,150,1609,201608
3091,150,1164,201610
3091,150,0,201611
3091,150,728,201612
3109,15000,983,201602
3109,15000,1004,201604
3109,15000,1152,201606
3109,15000,714,201608
3109,15000,1535,201610
3109,15000,862,201612
3132,1000,87,201601
3132,1000,100,201603
3132,1000,91,201605
3132,1000,0,201606
3132,1000,37,201607
3132,1000,75,201609
3132,1000,0,201610
3132,1000,87,201611
3144,1000,0,201602
3144,1000,0,201604
3144,1000,0,201605
3144,1000,0,201606
3144,1000,0,201608
3144,1000,0,201610
3144,1000,0,201612
3157,150,212,201602
3157,150,0,201603
3157,150,636,201604
3157,150,308,201606
3157,150,277,201608
3157,150,536,201610
3157,150,459,201612
3166,4496,711,201602
3166,4496,321,201604
3166,4496,292,201606
3166,4496,251,201608
3166,4496,388,201610
3166,4496,635,201612
3185,150,341,201602
3185,150,0,201603
3185,150,473,201604
3185,150,582,201606
3185,150,0,201607
3185,150,582,201608
3185,150,0,201609
3185,150,483,201610
3185,150,442,201612
3193,2580,716,201601
3193,2580,283,201603
3193,2580,302,201605
3193,2580,0,201606
3193,2580,658,201607
3193,2580,661,201609
3193,2580,665,201611
3208,150,1019,201602
3208,150,0,201603
3208,150,1020,201604
3208,150,980,201606
3208,150,0,201607
3208,150,1002,201608
3208,150,1040,201610
3208,150,576,201612
3212,150,354,201602
3212,150,469,201604
3212,150,322,201606
3212,150,0,201607
3212,150,307,201608
3212,150,0,201609
3212,150,502,201610
3212,150,584,201612
3229,150,77,201602
3229,150,131,201604
3229,150,363,201606
3229,150,399,201608
3229,150,391,201610
3229,150,0,201611
3229,150,496,201612
3230,150,190,201602
3230,150,436,201604
3230,150,0,201605
3230,150,518,201606
3230,150,455,201608
3230,150,366,201610
3230,150,371,201612
3243,4000,447,201602
3243,4000,687,201604
3243,4000,244,201606
3243,4000,243,201608
3243,4000,392,201610
3243,4000,392,201612
3255,150,16,201602
3255,150,152,201604
3255,150,242,201606
3255,150,0,201607
3255,150,384,201608
3255,150,377,201610
3255,150,362,201612
3261,150,185,201602
3261,150,372,201604
3261,150,339,201606
3261,150,0,201607
3261,150,295,201608
3261,150,164,201610
3261,150,143,201612
3276,150,364,201602
3276,150,208,201604
3276,150,0,201605
3276,150,304,201606
3276,150,52,201608
3276,150,317,201610
3276,150,298,201612
3287,150,511,201602
3287,150,509,201604
3287,150,502,201606
3287,150,167,201608
3287,150,355,201610
3287,150,151,201612
3294,150,0,201601
3294,150,806,201602
3294,150,919,201604
3294,150,932,201606
3294,150,0,201607
3294,150,714,201608
3294,150,710,201610
3294,150,633,201612
3300,150,331,201602
3300,150,366,201604
3300,150,370,201606
3300,150,306,201608
3300,150,0,201609
3300,150,305,201610
3300,150,0,201611
3300,150,331,201612
3316,1000,9,201602
3316,1000,9,201604
3316,1000,0,201605
3316,1000,7,201606
3316,1000,11,201608
3316,1000,15,201610
3316,1000,11,201612
3323,150,0,201602
3323,150,0,201604
3323,150,0,201606
3323,150,0,201608
3323,150,0,201610
3323,150,0,201612
3338,1000,557,201601
3338,1000,1119,201603
3338,1000,1093,201605
3338,1000,0,201606
3338,1000,1053,201607
3338,1000,1000,201609
3338,1000,1083,201611
3349,150,1,201602
3349,150,5,201604
3349,150,155,201606
3349,150,2,201608
3349,150,0,201609
3349,150,240,201610
3349,150,200,201612
3354,150,154,201602
3354,150,136,201604
3354,150,124,201606
3354,150,0,201607
3354,150,140,201608
3354,150,133,201610
3354,150,80,201612
3367,150,849,201602
3367,150,0,201603
3367,150,908,201604
3367,150,968,201606
3367,150,0,201607
3367,150,844,201608
3367,150,0,201609
3367,150,772,201610
3367,150,688,201612
3372,4760,407,201602
3372,4760,477,201604
3372,4760,435,201606
3372,4760,319,201608
3372,4760,318,201610
3372,4760,332,201612
3381,1000,52,201602
3381,1000,45,201604
3381,1000,0,201605
3381,1000,72,201606
3381,1000,19,201608
3381,1000,21,201610
3381,1000,20,201612
3395,2729,1067,201602
3395,2729,1134,201604
3395,2729,0,201605
3395,2729,647,201606
3395,2729,1071,201608
3395,2729,929,201610
3395,2729,964,201612
3415,150,0,201601
3415,150,541,201602
3415,150,0,201603
3415,150,589,201604
3415,150,0,201605
3415,150,653,201606
3415,150,617,201608
3415,150,572,201610
3415,150,565,201612
3427,150,0,201601
3427,150,606,201602
3427,150,641,201604
3427,150,697,201606
3427,150,666,201608
3427,150,677,201610
3427,150,0,201611
3427,150,687,201612
3434,1000,135,201602
3434,1000,271,201604
3434,1000,0,201605
3434,1000,133,201606
3434,1000,107,201608
3434,1000,92,201610
3434,1000,119,201612
3458,150,633,201602
3458,150,0,201603
3458,150,802,201604
3458,150,896,201606
3458,150,683,201608
3458,150,716,201610
3458,150,826,201612
3463,150,0,201601
3463,150,432,201602
3463,150,299,201604
3463,150,579,201606
3463,150,535,201608
3463,150,569,201610
3463,150,628,201612
3480,150,187,201602
3480,150,234,201604
3480,150,0,201605
3480,150,194,201606
3480,150,191,201608
3480,150,172,201610
3480,150,120,201612
3496,1000,53,201602
3496,1000,44,201604
3496,1000,0,201605
3496,1000,48,201606
3496,1000,0,201607
3496,1000,49,201608
3496,1000,48,201610
3496,1000,56,201612
3518,150,0,201601
3518,150,406,201602
3518,150,0,201603
3518,150,530,201604
3518,150,472,201606
3518,150,423,201608
3518,150,430,201610
3518,150,373,201612
3520,150,0,201602
3520,150,0,201604
3520,150,0,201606
3520,150,0,201608
3520,150,242,201610
3520,150,0,201611
3520,150,242,201612
3536,150,346,201602
3536,150,398,201604
3536,150,382,201606
3536,150,363,201608
3536,150,753,201610
3536,150,345,201612
3545,150,674,201602
3545,150,436,201604
3545,150,797,201606
3545,150,643,201608
3545,150,617,201610
3545,150,306,201612
3551,150,251,201601
3551,150,285,201603
3551,150,305,201605
3551,150,0,201606
3551,150,263,201607
3551,150,261,201609
3551,150,276,201611
3562,1000,149,201601
3562,1000,276,201603
3562,1000,300,201605
3562,1000,0,201606
3562,1000,132,201607
3562,1000,110,201609
3562,1000,213,201611
3577,1000,45,201602
3577,1000,0,201603
3577,1000,48,201604
3577,1000,0,201606
3577,1000,0,201608
3577,1000,0,201609
3577,1000,13,201610
3577,1000,27,201612
3584,150,553,201602
3584,150,355,201604
3584,150,0,201605
3584,150,268,201606
3584,150,0,201607
3584,150,263,201608
3584,150,261,201610
3584,150,305,201612
3602,4525,491,201602
3602,4525,460,201604
3602,4525,410,201606
3602,4525,864,201608
3602,4525,0,201609
3602,4525,454,201610
3602,4525,454,201612
3611,150,638,201602
3611,150,734,201604
3611,150,568,201606
3611,150,927,201608
3611,150,0,201609
3611,150,750,201610
3611,150,0,201611
3611,150,668,201612
3624,150,281,201602
3624,150,231,201604
3624,150,605,201606
3624,150,176,201608
3624,150,231,201610
3624,150,229,201612
3639,2000,407,201602
3639,2000,352,201604
3639,2000,0,201605
3639,2000,376,201606
3639,2000,390,201608
3639,2000,369,201610
3639,2000,715,201612
3653,150,349,201602
3653,150,421,201604
3653,150,372,201606
3653,150,364,201608
3653,150,758,201610
3653,150,0,201611
3653,150,376,201612
3665,2313,250,201602
3665,2313,108,201604
3665,2313,499,201606
3665,2313,467,201608
3665,2313,0,201609
3665,2313,557,201610
3665,2313,608,201612
3670,2933,391,201602
3670,2933,448,201604
3670,2933,224,201606
3670,2933,197,201608
3670,2933,403,201610
3670,2933,508,201612
3686,150,559,201602
3686,150,656,201604
3686,150,0,201605
3686,150,722,201606
3686,150,0,201607
3686,150,689,201608
3686,150,672,201610
3686,150,680,201612
3697,150,845,201602
3697,150,0,201603
3697,150,1019,201604
3697,150,0,201605
3697,150,1133,201606
3697,150,956,201608
3697,150,0,201609
3697,150,844,201610
3697,150,829,201612
3707,150,253,201602
3707,150,0,201603
3707,150,253,201604
3707,150,0,201606
3707,150,0,201607
3714,1000,21,201602
3714,1000,29,201604
3714,1000,0,201605
3714,1000,26,201606
3714,1000,29,201608
3714,1000,29,201610
3714,1000,28,201612
3721,150,419,201602
3721,150,0,201603
3721,150,206,201604
3721,150,206,201606
3721,150,0,201607
3721,150,409,201608
3721,150,206,201610
3721,150,206,201612
3735,2386,730,201602
3735,2386,698,201604
3735,2386,0,201605
3735,2386,726,201606
3735,2386,0,201607
3735,2386,763,201608
3735,2386,796,201610
3735,2386,794,201612
3746,540,0,201601
3746,540,200,201602
3746,540,171,201604
3746,540,89,201606
3746,540,247,201608
3746,540,425,201610
3746,540,292,201612
3750,150,0,201601
3750,150,917,201602
3750,150,1174,201604
3750,150,0,201605
3750,150,1130,201606
3750,150,461,201608
3750,150,0,201609
3750,150,944,201610
3750,150,921,201612
3769,400,518,201602
3769,400,290,201604
3769,400,0,201605
3769,400,590,201606
3769,400,221,201608
3769,400,273,201610
3769,400,155,201612
3773,300,0,201602
3773,300,0,201604
3773,300,0,201606
3773,300,0,201608
3773,300,0,201609
3773,300,29,201610
3773,300,0,201611
3773,300,134,201612
3788,2000,270,201602
3788,2000,318,201604
3788,2000,276,201606
3788,2000,213,201608
3788,2000,259,201610
3788,2000,247,201612
3792,400,731,201602
3792,400,0,201603
3792,400,957,201604
3792,400,0,201605
3792,400,957,201606
3792,400,0,201607
3792,400,718,201608
3792,400,0,201609
3792,400,676,201610
3792,400,771,201612
3805,1280,5,201602
3805,1280,5,201604
3805,1280,6,201606
3805,1280,8,201608
3805,1280,4,201610
3805,1280,4,201612
3826,400,470,201602
3826,400,0,201603
3826,400,533,201604
3826,400,264,201606
3826,400,0,201607
3826,400,492,201608
3826,400,0,201609
3826,400,506,201610
3826,400,240,201612
3837,4000,533,201602
3837,4000,568,201604
3837,4000,0,201605
3837,4000,491,201606
3837,4000,492,201608
3837,4000,514,201610
3837,4000,451,201612
3841,960,129,201602
3841,960,114,201604
3841,960,127,201606
3841,960,153,201608
3841,960,124,201610
3841,960,135,201612
3852,150,445,201602
3852,150,167,201604
3852,150,0,201605
3852,150,374,201606
3852,150,0,201607
3852,150,450,201608
3852,150,418,201610
3852,150,171,201612
3868,600,668,201601
3868,600,676,201603
3868,600,695,201605
3868,600,0,201606
3868,600,712,201607
3868,600,664,201609
3868,600,0,201610
3868,600,657,201611
3874,600,490,201601
3874,600,1065,201603
3874,600,1544,201605
3874,600,0,201606
3874,600,1417,201607
3874,600,866,201609
3874,600,899,201611
3874,600,0,201612
3889,1000,0,201606
3890,1000,365,201602
3890,1000,174,201604
3890,1000,0,201605
3890,1000,399,201606
3890,1000,241,201608
3890,1000,192,201610
3890,1000,179,201612
3904,600,0,201601
3904,600,591,201602
3904,600,0,201603
3904,600,732,201604
3904,600,742,201606
3904,600,0,201607
3904,600,657,201608
3904,600,0,201609
3904,600,706,201610
3904,600,0,201611
3904,600,727,201612
3919,1000,0,201601
3919,1000,0,201603
3919,1000,0,201605
3919,1000,0,201606
3919,1000,0,201607
3919,1000,0,201609
3919,1000,0,201611
3922,1330,287,201602
3922,1330,357,201604
3922,1330,0,201605
3922,1330,709,201606
3922,1330,314,201608
3922,1330,355,201610
3922,1330,256,201612
3931,600,346,201602
3931,600,431,201604
3931,600,320,201606
3931,600,263,201608
3931,600,314,201610
3931,600,296,201612
3947,5000,0,201602
3947,5000,0,201604
3947,5000,0,201605
3947,5000,0,201606
3947,5000,0,201608
3947,5000,0,201610
3947,5000,0,201612
3956,250,218,201602
3956,250,425,201604
3956,250,199,201606
3956,250,140,201608
3956,250,202,201610
3956,250,382,201612
3960,250,429,201602
3960,250,481,201604
3960,250,474,201606
3960,250,0,201607
3960,250,403,201608
3960,250,428,201610
3960,250,268,201612
3983,650,0,201601
3983,650,706,201602
3983,650,825,201604
3983,650,914,201606
3983,650,0,201607
3983,650,816,201608
3983,650,0,201609
3983,650,601,201610
3983,650,90,201612
3998,1000,97,201601
3998,1000,78,201603
3998,1000,91,201605
3998,1000,0,201606
3998,1000,115,201607
3998,1000,93,201609
3998,1000,92,201611
4007,450,51,201602
4007,450,40,201604
4007,450,26,201606
4007,450,45,201608
4007,450,32,201610
4007,450,38,201612
4014,450,450,201602
4014,450,496,201604
4014,450,495,201606
4014,450,0,201607
4014,450,204,201608
4014,450,437,201610
4014,450,457,201612
4021,400,0,201601
4021,400,440,201602
4021,400,0,201603
4021,400,440,201604
4021,400,0,201605
4021,400,448,201606
4021,400,448,201608
4021,400,0,201609
4021,400,448,201610
4021,400,448,201612
4035,3820,317,201602
4035,3820,325,201604
4035,3820,0,201605
4035,3820,353,201606
4035,3820,353,201608
4035,3820,316,201610
4035,3820,314,201612
4069,450,612,201602
4069,450,370,201604
4069,450,333,201606
4069,450,320,201608
4069,450,320,201610
4069,450,360,201612
4073,3903,443,201602
4073,3903,332,201604
4073,3903,0,201605
4073,3903,569,201606
4073,3903,735,201608
4073,3903,0,201609
4073,3903,481,201610
4073,3903,230,201612
4088,600,213,201602
4088,600,273,201604
4088,600,240,201606
4088,600,200,201608
4088,600,200,201610
4088,600,230,201612
4100,5000,1404,201601
4100,5000,1271,201603
4100,5000,1402,201605
4100,5000,0,201606
4100,5000,1176,201607
4100,5000,2601,201609
4100,5000,1142,201611
4116,700,460,201602
4116,700,395,201604
4116,700,0,201605
4116,700,396,201606
4116,700,378,201608
4116,700,0,201609
4116,700,366,201610
4116,700,0,201611
4116,700,314,201612
4123,900,3,201602
4123,900,0,201604
4123,900,0,201606
4123,900,11,201608
4123,900,45,201610
4123,900,45,201612
4138,1000,25,201602
4138,1000,0,201603
4138,1000,95,201604
